"page_link, count_of_visits"
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@db2d1bcb7c5c4fd2bda98b8786fcbfb9,5
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ac3648ef33244c408228365b4502cc25,5
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8684cd0ad5f9412e9cfd495126aa2495/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@63f178ec165f4e858a91978a785054fc,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@23aa86be09724185921eb54e624efbae/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3f932434130b4629ac03768f0ceae4fe,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@140309fa25ab4594b2fa728294a07e3c/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2539b8abdf5b42cd93cfca13c0ad25d3,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2e0c3adce02d4729a82c7fc81457a177,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@66211db3024349129d70fb795efedd56,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@42a28f08e32e4fc5825cde1447faf61a/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3c3557c07b544bfaaca94de6c3bcf9d1,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c03e1c53f0744f5fb98c1b162745729b,4
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/c7f80c840c03431f87b53c5029b02686/15,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f43b5ad12c024157a7612906df7ce065,4
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/14190293cbc540feb11490a690e39cc1/9480a56a077c4a759c5965e77170d99f/8,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@0bb1a2b5c08e4eae89f9cbce206c26e4,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@7b2ef6d884f947258160c8d99c6f2de3,4
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@57f3b681ae2c464684465532565ad6f0,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ec4dc0fcbe0e429bb84b0ac58a71df0b,3
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/017f99a84f644cbba643589183ccb6b1/2,3
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/3bdc7624bc85442fb2c0d6ab883277e6/7,3
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/8,3
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/cb6523d05390460ba4863213951b86c5/5,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@75516ca1a9de4da99228ec3c029749c1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ca7528f3ef45404f96f2e8f0dcc0ffce,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@75516ca1a9de4da99228ec3c029749c1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@e92067477e3f4a799203310a0696cbfb,3
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/cb6523d05390460ba4863213951b86c5/14,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@9e6c016f23e140de94d55f5537790e7e/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a75bfe885db44f219de5ef6d64bc01e0,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@6a566d1371964028a8d0841f83b919b7/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@dc8d533ac0de45008fbddf3c60829c41,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8684cd0ad5f9412e9cfd495126aa2495/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a068cc5671bd4e0c8192ee393937a9c5,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@3ad687a87ed5456fb03022b08598f646/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f835ce316ba4414990facd7f0068087e,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@25904798eff04dbfab8e22e1cde4d956,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@93c72fa94f7949b482f1775130d26923,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@61115a34bed74f0b9d1cf3106bc63c22,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c463a6a5f81e453ba5defa543240e2e5,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@3ad687a87ed5456fb03022b08598f646/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@197d9b7ac7444ef6a1605f923a040235,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@3ad687a87ed5456fb03022b08598f646/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@80d91a39db8942789432dc3f6e74439f,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a49641a5efcb467e99ed074b42688d13,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@24332a9801e84bcd82e3588d29a1b4db,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@0ef9de0cb5114bb182e9b494a313414e,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@3ad687a87ed5456fb03022b08598f646/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@9f0f8d684de741e590b1b4b1f9b33ed4,3
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@32ab61ecbdff48b79df08b7dc08cffca,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@26980c973a3641f3832cdc365d446249,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@017f99a84f644cbba643589183ccb6b1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@6ebd0ee72b054a3a9664388abf21a758,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@01e4e7833f2746faa6ad2d5d2ab4f9b4/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@61d825025c1c4cdeb186826a3b752ebb,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b6566d5978594b7ab3ceedbfe79c4f97/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3b23390765c4479c873bf094aa1d2cdf,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@cb6523d05390460ba4863213951b86c5/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3b4c958e40a448ebad91cce9e507860c,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@cb6523d05390460ba4863213951b86c5/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ff9eb771df684ba1adc3601113c00be7,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@4a3559bce07b45979116dfbd1044d8b7,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@67d143f69f414a91acae2a0dc30c9355,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f1edb5df7297494fb9483bdf856c4691,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@cb6523d05390460ba4863213951b86c5/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@96aebaccda6a425283c85f5b4716ced1,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@1eb229d476734237960539427dc903dd,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@66e80dea162248adbc8ae4f3ce927ee1,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5812c0b926ff48cc85494d2983357f7f,2
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/45ae60bd04f943a79d72a71be089dfc0/d54120bd3ed54990abff3c7a5b369920/4,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@140309fa25ab4594b2fa728294a07e3c/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f7c464d1e70542ba98f24757eca762e0,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@6a566d1371964028a8d0841f83b919b7/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2437bb8effab43fd9a3491139321203c,2
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/45ae60bd04f943a79d72a71be089dfc0/d54120bd3ed54990abff3c7a5b369920/3,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b6566d5978594b7ab3ceedbfe79c4f97/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c8f79315a706457e9cedff82e2d24963,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@14d733534fd04d4180a66a11f329e0b9,2
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/81c17e483fbe41e697993ca413332e72/ab944340649f42fcb070deace49d1e95/8,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@db2ff7c40dce4dc98e8733374d273d15,2
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2dfb91de88204e0b9d695020a8c784aa,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@6d5c7518d2a249f1a6479ffefe788094/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@1bca593294e9455a981d1192a8fa1b2b,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@e743e84e9e9a4aaab1f84d957c2f104b,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@73995714d5cf447aa684daa2e2b67f3c,2
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/4684cc57487a4f9ea4a2a0d7eef42655/8,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2d4dbdd204c04da8ad4947e14c12c592,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8684cd0ad5f9412e9cfd495126aa2495/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@1257ead19b5240b883b818127fc183df,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5bf25490ff6c4f45aa51e24443300341,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@e1a952dc75914a1fb480dbb82e671a8c,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@672f732716b94827aa7fe9c0341f8b24,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b24ba52e2a734393813b7bdf9e5b88af,2
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/f2d9d5651e64479b8aece0048a66db87/6a566d1371964028a8d0841f83b919b7/4,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d9ec90ee1965439abf2c663c4e754c87,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d86df5148b7d45d8a40f324a6fc6a6e8,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@8ca06aaca90049ed8f7f04f3c905f626,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@140309fa25ab4594b2fa728294a07e3c/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@6edd2e9a53254bce94d1f81267df0f9d,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@dd20175fffdf4eb598073b6645432cd0,2
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/49a4ad64116149e3802ccab9b335e2a6/12,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@0fbd34972f6240d8bb6795946de50fe8,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d409a417ff964b04bd74858c3a562c0b,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@191f8ac0e95a4e23a1189d50e55da229,2
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@75516ca1a9de4da99228ec3c029749c1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@4c79adf0604d4e0e89d840e2650777b4,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3c1bc938ffab48b69ac3876c2421d215,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@6bca613253564b6d8f813b4fd85c8587,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@01e4e7833f2746faa6ad2d5d2ab4f9b4/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b61e52c2834845c4a735d80691c4f6a7,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@919cd0a72fc84df28b737b4d917b4916,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a723e23353e946fba38129a68a41e2ee,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a7f6ef79f54248d6ac05771e27bc14b6,1
